crID	flank	n_reads	raw_sites	sites	sv_sites	lowq	pairs_decided	n_groups	grouped_frac	sizes	secs	assigned_trio_frac	acc_asg	split_err_asg	join_err_asg	cur_n	ari_vs_cur	trio_n	trio_pat	trio_mat	acc_new	split_err_new	join_err_new	acc_cur	split_err_cur	join_err_cur	error	_labels
1472	5000	27	127	92	23	0	0.915	2	0.963	15,11,1	1.3	1.0	1.0	0.0	0.0	2	0.767	22	9	14	1.0	0.0	0.0	0.909	0.07	0.111		{"07560cd6-b76f-4db9-b9a9-457f991fb9be": 1, "1439e757-193b-47b4-922c-540800f15c70": 0, "2418f36a-76c6-41c6-8f30-57b8bca84968": 1, "2deeadc0-a9d6-4e56-9d77-84c2880959a5": 1, "2fdf9fc2-7c93-4021-9d8d-8ff6647c7b30": 1, "339d0eac-52d6-485a-913e-002d409e5686": 1, "376ce1c1-c0b5-4bf0-aa8d-045e17cd8dfd": -1, "3ba420e6-5f39-4b63-9e57-1a0591d4f7d4": 0, "5be09d0d-3963-4cc7-a7d7-7bbb107ad928": 0, "62391e30-778a-4606-b275-268a3ad07345": 0, "7db1b76d-99f1-4c01-89fc-100e3a365be7": 0, "848cf677-41e7-4996-acbb-30624dea8478": 1, "891a13c1-0dd5-49d3-bd32-3ea39391204a": 1, "8cbca939-5d46-4716-bf9a-a40c3aa8002d": 0, "90293cd0-7365-4589-90a2-baea2cda9b04": 0, "94acfae1-2dc8-4df6-968e-1671d8086627": 0, "9955ba8e-5fcd-4bf6-9c54-d3a015650ecc": 0, "af74aba6-f4ed-47e0-9c3c-8372239059e2": 1, "bb45a81f-c927-48e0-bb15-19a5e6bce791": 0, "c38c2bce-e8a3-481d-9c16-eccf9e1b3a21": 0, "c44d0907-3427-4128-b83f-a8ead565da75": 1, "d62b6235-fca4-403f-8d16-a2516c079948": 1, "da89af80-dee0-41db-bd37-f7e42643821a": 0, "de79f260-e445-4945-9dee-4b821cd8aaaa": 0, "e730fce6-29ea-41ac-9835-9f3a6fa5be19": 0, "f241bd38-8f84-47b4-b900-e4fdd9b0b0a1": 0, "f8421350-b844-42a2-bf34-6e760b1fd353": 1}
1474	5000	16	255	224	28	0	0.967	2	1.0	11,5	1.0	1.0	1.0	0.0	0.0	2	1.0	16	11	6	1.0	0.0	0.0	1.0	0.0	0.0		{"022378d0-37de-4d3e-ba5a-016418829f18": 1, "22b60512-01a3-4f16-9006-31e6c7d25bbf": 0, "22ec66c4-4b49-4b23-8e8b-81cc36c2eccb": 1, "4542d458-1a83-47c2-beca-70fb40069676": 0, "45a4ef5e-cf06-41a8-b3b5-bfe68688a5ca": 1, "49fbd905-9ba9-4961-aa02-9337d9a01f6c": 0, "4d498f69-3f1e-420c-9115-22268b057f76": 1, "64b283fc-8262-4169-9717-71b4ba2de17c": 1, "68938f13-5a17-4d2b-ae91-a1968ddfeaa4": 0, "7d015d26-1813-4da2-8c9d-cd0cdcacedac": 0, "8db6c4bc-a757-4785-9052-f5c5f8534f8c": 0, "9ba89181-12c0-4ae4-83fb-60ed708e54ac": 0, "ad35cbef-b473-4ad5-9f5c-7803332cd4e5": 0, "b99ec2c2-dec0-4118-8f1d-4515ea5f5e09": 0, "dbc2b724-0a1e-42e3-a2ea-53f5e02b5fd8": 0, "dfbd2c9b-9b66-43c8-b15d-bcdb49ce53c6": 0}
1477	5000	28	63	0	0	0	0.0	0	0.0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1.6	0.0	nan	nan	nan	1	0.0	13	6	7	0.538	1.0	0.0	0.462	0.0	1.0		{"04db2a11-eea7-425f-8c6e-7c28214d2146": -1, "16b524e1-7589-4494-a7ec-600d8f7174a7": -1, "1d486b2c-2a68-4c0c-a84d-4acdee88c894": -1, "1fb0714c-5154-4cc3-979a-98dd2a7d2699": -1, "35efa6fe-4076-4417-9b87-bcacf3a3ae3e": -1, "4859d18f-9c28-4bcc-a024-a903f2547160": -1, "4ec4b7bc-f0ce-4292-acfc-a34c087657ce": -1, "50df9649-6109-40db-b50c-cb44fa6ed952": -1, "540c200f-b391-4b59-89cf-93b4b46367b4": -1, "627c9026-953e-43ea-b412-9e1a1f78d5b5": -1, "642a7446-3859-492e-b971-2985fde76cfe": -1, "6a5f2d3e-08ad-4317-9216-012e3cc71cad": -1, "9ca7306c-e137-4603-a1f7-f8a212978f9c": -1, "ac412dec-455d-492f-9f5a-9734569bfc64": -1, "bcf01f91-9007-4166-8bf4-6ce3e9c347ea": -1, "bee8e169-c409-4ee3-a6cc-7b3bdc665742": -1, "c9cec09c-84ec-44db-87b4-da3efa3be5ba": -1, "d131e4d1-22ca-4cbe-b117-df42c66ca052": -1, "d841094c-fc0f-433a-ba74-5542a089e30c": -1, "e95dd7aa-40ba-4739-b708-ebae6348717c": -1, "ec1a05b7-aae9-41f8-b3d1-cfefd138c177": -1, "ed15c08d-6682-4856-9373-fc337e05c03c": -1, "eedce1b8-8729-4129-af6d-2da756916003": -1, "eef90186-7319-486a-bca8-9b9dcfd6fb43": -1, "f0444146-e553-41a4-92e7-783c0011aa3a": -1, "fbbfd89a-aa4f-4206-b8dd-fef4d77ecf66": -1, "fc62ed6c-a4db-493a-a319-21681b5b277a": -1, "fda93551-861b-413c-af41-4745a2698070": -1}
1481	5000	36	949	986	58	0	0.987	2	1.0	21,15	5.2	1.0	1.0	0.0	0.0	2	1.0	35	17	22	1.0	0.0	0.0	1.0	0.0	0.0		{"016cbfea-e8db-4f96-afb4-fc3f5dcc5b03": 0, "072b3b90-7b28-4b03-b4ca-2fb8c4a42cc6": 1, "076d65af-4bd7-4c09-a082-7db82db464a9": 0, "076f0261-bf69-4123-9265-4776b3b13e2e": 0, "07f675f1-5319-4856-b20a-30df02557aff": 0, "0a4162b0-0aa5-4473-8ec1-dd827350b1c0": 0, "1873065a-aa07-4afd-84fd-35573f11d725": 0, "203b585f-0a41-4f4b-8547-b0e504a0f49b": 1, "24d7c948-9af9-4b15-84f3-f77ed6dae0bd": 1, "25cc126f-dc98-4fb2-9e45-7100125ce5d0": 0, "2cc89972-0f8f-49d1-b74c-7abfb5e32d14": 1, "2dfc25d7-5f90-4cee-91de-1639d589613b": 0, "3c11ea84-a7ec-4d9a-be87-4d2f353234a7": 1, "44b9c811-f8b5-4c27-bdd2-53c5a5fb4c69": 1, "5ace0edd-d441-4358-b856-cfcbb0232063": 1, "5c9cbba1-62f2-4b6e-b784-4bb3dce3fca9": 1, "616d192f-6647-427a-b3a0-06c93ac9abc0": 0, "6c2309a5-ae08-464b-a435-3e8954a5c436": 1, "7fe55712-5420-4674-993a-9f0e3d8937df": 1, "8f9e5ce8-6ddf-4ed4-a8e0-8ebddf34685c": 1, "8faa2594-43ef-4596-9d32-ccb38aed665b": 0, "90f6c420-0e83-4b3e-809d-79c97a134bbd": 0, "92afa813-de67-4a0a-add6-fe00d1e6ec8a": 0, "93f0eddc-71fd-45e0-929a-ff47d6731591": 0, "94d8ae8f-ec31-4fe5-a9d2-d92fbfb8e018": 0, "ae0afe23-1589-48f8-8342-3eb1ac29267b": 0, "d6c8d164-0007-44a2-8187-a0f2403a59af": 0, "e21aec32-2fe1-44c0-81e0-6ed041f5f48e": 0, "e80f6ead-36bd-4221-b44d-8cabe0791d6e": 0, "e9991b7e-3d68-481f-b4ac-8450487e15a5": 0, "ed1480e0-c7ad-4d5b-b466-a38f5101bcbe": 1, "eddc683f-5dcf-45fa-b5c3-2ac3683904e1": 0, "ee1ff48f-f3ea-45cd-a12f-99eb04e2750a": 1, "f43f27b6-b1cc-4c9f-b018-64bf89ea588e": 1, "fd6c0ab4-f064-45b5-95dd-c85ada30fe87": 1, "fd6ee9d8-7fe0-46c5-a555-6e9ffa9c2c90": 0}
1482	5000	22	179	161	21	0	0.978	2	1.0	13,9	1.3	1.0	1.0	0.0	0.0	2	1.0	21	13	9	1.0	0.0	0.0	1.0	0.0	0.0		{"076f0261-bf69-4123-9265-4776b3b13e2e": 1, "1d876977-d8ab-4828-9683-29e851d783a2": 0, "2287579d-164a-416a-b285-d816577038a6": 1, "2a2c03ae-8f39-42f4-8d1f-764bf4536515": 0, "2bd1efd0-2269-4d31-8069-65e977052140": 0, "3ce7d676-7e4d-4066-8294-f6a804075cd3": 1, "4ab29b77-e4cc-4a68-8e7d-adf9ef28a6dc": 0, "7dc680f2-4a3f-4bd3-ac69-52f935346095": 0, "81634cc3-9946-4845-8c9a-1cb0587bb449": 0, "8eb40a4f-fcee-41f0-a201-b4df1b152f61": 0, "9ac2e4ec-bf7d-4351-bcc0-f525af445ab4": 0, "a185f4b2-207d-44ae-acd1-a07a26cc3876": 1, "a6f578c1-ac68-4dd7-9d87-08ad3703e2be": 0, "a9c49915-07d6-433c-b073-094832f2ddbd": 0, "b8271026-bd01-46c1-a87e-2a04aac10af1": 0, "be5c3cc6-a1e3-42be-a0e1-328334f65f84": 1, "c06239c3-83a2-4fd5-b139-8e6f1b825202": 0, "cb94dc2f-39a6-4ae7-9786-e9f54dbe136b": 1, "e2424ef4-7561-417a-a570-aa4b18d32e1c": 1, "e7abb6de-f85f-4a2f-abab-ba81fe994ec3": 1, "f585162a-b562-429a-8daf-8019fbb66dc6": 0, "fcefd400-adad-4895-8b71-ad77b70dcd82": 1}
1485	5000	23	150	177	54	0	0.953	2	0.957	11,11,1	1.6	1.0	1.0	0.0	0.0	2	0.913	22	11	11	1.0	0.0	0.0	1.0	0.0	0.0		{"138820bf-763f-42d9-ac51-b8b67efb314f": 0, "22865145-2a49-4a14-8583-2fbc799abd1b": 0, "2373f50f-cc9b-4c9b-bff1-ce4661971e6c": 0, "3c984b91-1afe-4794-97b0-37e4d09005f0": 0, "47469fb4-a499-4293-a2b6-06ba241895ca": 1, "4b35a89d-b020-406c-9022-6ed1e0c8bf55": 0, "4b851efd-25be-49c0-abc9-2d59ebe130b2": 0, "4bc796c2-bd56-48bb-8d6a-1021d2cba53a": 1, "54550d1a-da05-4a31-97de-1c33dcc3f245": 0, "5cc54a00-556a-4b45-9a81-cf5afe604ee7": 1, "6056b662-e3b6-4eb4-afb7-542bea510953": 1, "75331f62-8f0d-4e65-af4c-1b62eee69c61": 1, "8dbff6f3-1de3-4c29-8bb8-37e915f51615": 1, "9ea241b2-b24b-4654-b8c1-ff8959257b39": 0, "a4dd3d5e-a920-4b3f-80af-4e3620dedc33": 0, "bf15d1f8-3ec6-4c8f-8629-f0748e207a97": 1, "c1c55441-b7e1-404b-bd69-6ed6f3e07122": 0, "c331e26e-f6c9-4c40-9e46-0f2df1296754": 1, "da6bdfcf-c318-4a2d-9dda-642ddf806e32": 1, "e472a1dc-35dd-401c-89c0-374eae6b1d71": 0, "ecf45e15-efa2-43e7-8c08-46b08df6fa63": 1, "f4aa3a28-8185-44bb-a0b6-56197704f511": 1, "fc94e168-eb12-41ad-8dee-f4d50048c332": -1}
1486	5000	21	109	105	32	0	0.952	2	0.952	11,9,1	1.5	1.0	1.0	0.0	0.0	2	0.466	18	10	10	1.0	0.0	0.0	0.706	0.205	0.375		{"138820bf-763f-42d9-ac51-b8b67efb314f": 1, "2373f50f-cc9b-4c9b-bff1-ce4661971e6c": 1, "3c984b91-1afe-4794-97b0-37e4d09005f0": 1, "47469fb4-a499-4293-a2b6-06ba241895ca": 0, "4b35a89d-b020-406c-9022-6ed1e0c8bf55": 1, "4b851efd-25be-49c0-abc9-2d59ebe130b2": 1, "4bc796c2-bd56-48bb-8d6a-1021d2cba53a": 0, "54550d1a-da05-4a31-97de-1c33dcc3f245": 1, "6056b662-e3b6-4eb4-afb7-542bea510953": 0, "741b8692-1d1f-4fb4-ab4d-9a817f674680": 0, "75331f62-8f0d-4e65-af4c-1b62eee69c61": 0, "8d458257-6517-46bb-98ab-6233144a0f8e": 0, "8dbff6f3-1de3-4c29-8bb8-37e915f51615": 0, "9ea241b2-b24b-4654-b8c1-ff8959257b39": 1, "a4dd3d5e-a920-4b3f-80af-4e3620dedc33": 1, "bd3b417e-8325-4703-b152-43121885de79": 1, "bf15d1f8-3ec6-4c8f-8629-f0748e207a97": 0, "c331e26e-f6c9-4c40-9e46-0f2df1296754": 0, "da6bdfcf-c318-4a2d-9dda-642ddf806e32": 0, "ecf45e15-efa2-43e7-8c08-46b08df6fa63": 0, "fc94e168-eb12-41ad-8dee-f4d50048c332": -1}
1493	5000	27	380	387	23	0	0.983	2	1.0	15,12	1.2	1.0	1.0	0.0	0.0	2	1.0	27	15	15	1.0	0.0	0.0	1.0	0.0	0.0		{"11a1b045-9788-4b6d-9384-98e97e291f8d": 0, "16d3232a-0375-4374-84aa-d67d4680bb13": 1, "1e03f299-925e-4eba-99cd-08d2f5b38662": 0, "27e155ee-3ec4-4172-8828-e887c07b1a6d": 1, "2939cbb7-1f99-4c41-a74a-b6dd72e2eb97": 0, "2a74e1c6-4531-4852-afe8-0ae4c3ee742e": 0, "354f3329-4a94-4d23-990b-ff981ed338dd": 0, "3a61aa87-9b98-4dab-8724-e1bcfe8817d9": 1, "47402441-cff1-48fd-abf7-bfe97befb27f": 0, "5057b2a8-8a45-4414-98ea-a80d7b9ac206": 0, "52e20b02-fa20-4e8b-97cb-8120b5c6a9d2": 1, "5d86c2ae-b4a8-4ca8-9911-fd5b893acbc6": 1, "63fd7ad9-ab24-449f-b536-f7ef1b7008c5": 0, "65a8d7fa-6cfa-4cc6-bd16-cd98961245ac": 0, "8b8ee701-51ec-4188-9037-eb3f99808533": 0, "98d0e5b7-636d-4506-b581-7ad1aea5d10e": 1, "aa1c645e-0143-4ac8-96a1-562a304ea2a3": 1, "bb090794-b2cb-4f0f-969a-1f499ada43b0": 1, "caabc6d0-f359-4193-b55e-bea61c2c4329": 0, "ccbf30e5-1541-4c6f-977b-f6634c528e5a": 0, "d1c7677c-40ac-4f80-94b1-9630d9109078": 1, "d40bbeb7-27ac-49a9-a469-63f99cddfd29": 0, "e02387cc-8a7d-4605-bf50-12524c8d69f3": 0, "e10e0ec4-d354-4a22-bf6f-4dcd665d62ae": 1, "efdf072c-27d7-4b24-b1bc-8b7b412f9d90": 1, "f464a56d-9066-490b-8eb2-fc2afc028261": 1, "f80af310-416e-4d4e-acc8-b229abb29759": 0}
1495	5000	13	40	36	12	0	1.0	2	1.0	7,6	0.4	1.0	1.0	0.0	0.0	2	0.692	13	6	7	1.0	0.0	0.0	0.846	0.139	0.167		{"0abdbddb-dbd7-45bc-8b8d-a126b5629b09": 0, "2ea329f9-e962-4470-8481-c4766ddd0d2b": 0, "354736fa-8cca-4be3-9cdd-1abce5f7fc3b": 1, "712c0fca-8b16-45ce-b301-7768826bb336": 1, "825d9029-4788-4e0a-9398-6e08a0be0948": 1, "9320391a-0dda-46a2-ba46-533128e53ff8": 0, "a48c4179-f4ba-4242-9fcd-dfa023638175": 0, "b6aa7c8e-121b-4af1-b4e6-48167b701ee7": 1, "b8b61e44-f0b4-4fc6-a451-da331153d134": 0, "dd816747-09b8-4ca6-b56b-f0f63f2c3e67": 1, "ee20abbf-f3da-4e36-8ad3-6e6e37e2c563": 1, "f6923d78-3095-4084-978f-39660fe58eef": 0, "fc421f6a-1b4d-422a-959a-ab7e2bb7a244": 0}
1500	5000	19	156	113	0	0	0.871	2	0.947	11,7,1	0.6	1.0	1.0	0.0	0.0	1	0.0	18	8	11	1.0	0.0	0.0	0.497	0.0	1.0		{"0f062694-6682-4b9e-9034-77918bc898a1": 0, "1d3157f7-a415-4bb0-a855-1a28114eabed": 1, "30fbc7d6-e5af-4b27-9028-836d67824310": 1, "367b2c77-7def-4657-acbb-cd3421c7b95e": -1, "40f14366-b340-4d22-ab28-d9f33436ae5c": 1, "430a8eda-e682-48dd-a981-ded2a8c68a59": 0, "51c6ec48-6487-4eff-9e4d-b8e96d46fe53": 0, "53012578-516f-4daf-b1a3-e643053f0e01": 0, "6f42ce09-f4fe-4bbf-b11e-1b36ec35c927": 0, "722091df-794b-417e-b6f6-2ac1d5b9901d": 0, "76bad756-a4ef-4894-b713-e48cc8412a0f": 0, "9c2f7634-829d-4c38-a0e4-e594ef219d24": 0, "a3d64a10-3755-4987-9887-d48c3cf5ad2e": 1, "accfd719-04fd-4ed3-9822-13570723dc91": 0, "aebf8c67-02d7-4b6f-9f0a-88d9a7732829": 0, "c93f46b3-44e9-4a9a-9b16-ce1052313a8a": 1, "cb2ff74c-057c-49d9-b975-23d981a9711b": 1, "cb7f457b-fc1e-40d0-aedd-9285101e977f": 0, "eb4d6511-078a-4690-83c3-5e1d9b3ce0d4": 1}
1506	5000	17	105	41	12	0	0.831	2	0.647	8,3,1,1,1,1,1,1	0.8	nan	nan	nan	nan	1	0.0	0	0	0	nan	nan	nan	nan	nan	nan		{"1d7e675a-f38c-4f9b-a08d-20273cbacdec": -1, "3a7724ab-f65b-41e4-8ba8-8e2313ec884b": 0, "3b404b72-5d45-4049-b258-00179420e196": 0, "432d0beb-3511-4f8e-80f4-cde3aa8b6122": 0, "57bee42d-d655-42a1-b725-e54d793411ec": -1, "6136f5e6-041a-4b1b-a7fc-9fa699d5b268": -1, "6425095e-856a-4b41-9404-c87e17377933": -1, "662ee75f-e396-4e07-87a1-ed2e600a4620": 0, "a629d647-4cd2-4dca-8e4c-8aaeb4dab2d5": 1, "a8253339-be95-4906-b1b9-b5ad6f3364ba": -1, "ae49ddfc-7be7-4eed-a261-5bcad32c4462": 0, "b1bc8a5c-0e1d-418c-b990-9a0ccac97fbe": 0, "cb871f16-45ce-489c-96f0-684c9e734f17": -1, "cbbf396b-19ce-4766-ab7d-1fd43d3187ce": 0, "e00ebef2-1642-4c53-9e52-8d53da3ef258": 0, "eefc801e-c348-4246-81e5-7da6c356d946": 1, "f7b62b89-b545-4715-8890-7ed7f390dde1": 1}
1510	5000	13	188	180	9	0	0.962	2	0.769	5,5,1,1,1	0.5	0.769	1.0	0.0	0.0	2	0.574	13	8	7	0.795	0.444	0.0	1.0	0.0	0.0		{"0217bc29-4d32-44fb-8fc1-7b98bec037bb": 0, "0a42db35-cd75-41e6-a0ec-e14315fe351b": 0, "104ae557-f441-4201-a30b-80620e8bf60d": 1, "25e1e5b2-1d48-451f-8e13-d723e5f727df": 1, "4f84eadf-9e58-4586-b1a7-28c287678e5b": -1, "70f042f3-599f-4f2d-a1c7-1e5f1a34f50a": 1, "7c38fb28-068f-401c-9400-1c3fd9983535": 0, "8024c54d-dc7f-4521-9f96-e3f11ea3b7f7": 1, "8225e6d4-e03b-403a-8bf9-8e72e1ec8383": 0, "84a69404-0b9d-411f-ba09-a6ddf1f8ce39": 0, "872f7ec1-1ad4-47ad-8ade-12442c4f7c28": -1, "8d038d9f-fe1a-4edb-9810-27c5250529f7": 1, "b51017c1-2805-425c-9854-76a6dc939894": -1}
1511	5000	12	142	115	10	0	0.985	2	1.0	8,4	0.5	1.0	1.0	0.0	0.0	2	1.0	11	7	4	1.0	0.0	0.0	1.0	0.0	0.0		{"104ae557-f441-4201-a30b-80620e8bf60d": 0, "25e1e5b2-1d48-451f-8e13-d723e5f727df": 0, "63256390-cb1a-4ff0-b976-6a2410dc44cf": 0, "6fc0d801-2c60-43d8-9c17-a9855fa8d99e": 0, "8225e6d4-e03b-403a-8bf9-8e72e1ec8383": 1, "82c2f00e-3d5b-4eaf-a70f-96dcb8160f32": 1, "84a69404-0b9d-411f-ba09-a6ddf1f8ce39": 1, "872f7ec1-1ad4-47ad-8ade-12442c4f7c28": 0, "8d038d9f-fe1a-4edb-9810-27c5250529f7": 0, "9e78a23f-b1e7-434b-acdd-2009db419cd1": 0, "a8842ad4-f340-4c5f-a5f9-948a1076f676": 0, "f2e34fdd-b40e-4bc7-bf08-988f3c8a7b05": 1}
1516	5000	17	159	96	0	0	0.831	2	0.941	10,6,1	0.7	1.0	1.0	0.0	0.0	1	0.0	14	10	5	1.0	0.0	0.0	0.505	0.0	1.0		{"0687b187-8432-4341-8150-e466e5310067": 1, "1db9beb4-a273-4796-89e3-6aeef6dc26ef": 0, "2fcf3d64-1460-46b0-8e94-e89e21edebc3": 0, "30f1fbe7-9a2b-4e5d-8b8d-bbc30b50a82b": 1, "31f96158-55c8-4b1e-a0ee-d616a2c67745": 1, "39060abb-ec00-438f-a373-439880d79aab": 1, "6c6b9f56-0736-4f60-ae05-d23cf98bc16f": 0, "7221b406-ca5a-478f-aec1-d7237ec8d158": 0, "75e4a581-2f8a-4cd5-8185-07a4792369f6": 0, "7b4354a3-5602-416a-8229-8765b70741f7": 0, "9ea3ef85-0883-4450-9ad9-a7c31035c7a5": 1, "a4198933-44cd-4ece-a18e-89057fc1dbbd": 0, "aa9e61fb-573f-4e50-9739-e50a159be1cf": 1, "cba9d9e1-163c-4e15-97ed-e2217e2021cf": -1, "d0637b9f-0275-4e22-8484-b3df52b2c289": 0, "d75f59a4-ac8a-494e-8465-2ff8f6e79a96": 0, "e7fb1ba5-8374-405e-998d-be7cf5772aac": 0}
1521	5000	24	1168	1213	73	0	0.978	2	1.0	12,12	2.4	1.0	1.0	0.0	0.0	2	1.0	23	12	15	1.0	0.0	0.0	1.0	0.0	0.0		{"0af38185-e469-4cdb-9cde-b7ce4e2548bf": 0, "152ff93d-4527-4d5c-a3c9-7302cdaedc49": 1, "18c47a9a-30c6-4590-a49c-0c186c2ccff4": 0, "1f47f3df-ca5e-4764-b7cb-cd42017a5b8d": 1, "29e5cc90-88f7-4b7a-9647-a5d32933840a": 1, "2a119505-6d30-41de-897b-69e18564c578": 1, "405887bd-df9c-4920-bce7-2b36440e4a9d": 1, "41049e19-db1f-410a-b039-51a2f3f5324b": 0, "4e2db297-1455-4b7b-afdf-68f04cac85f4": 0, "547ab4c1-b6e6-473d-9887-db3e7d7b6417": 1, "666fbd14-1d56-4b18-9bc3-49a9b21af017": 1, "7de16f98-136b-49d6-ad73-7f203a1183a0": 0, "84295326-9d65-4d42-96aa-c7eaa1b80fc5": 0, "9d93ea35-4d9a-43ff-8a62-9fab059dc7c9": 0, "9db60f56-a5d4-4ae2-bcfa-ea9a8285d59b": 0, "a817e8cd-e6a6-4310-8e85-4d842f2e3d0f": 1, "aa0ed5ca-103e-4c04-90d4-9afb96b3818f": 1, "b25abb86-abe8-4696-bf98-935a8aa1cb34": 0, "cdf201d5-2f02-419e-94e9-14ca3464f9ee": 0, "d8d5d9fa-e3d4-4264-9caa-c713a7f25758": 1, "dc9c5ec9-ff88-41d4-bc0e-7ddd9d0bb463": 0, "dcbea223-8e58-42de-b261-2ff65af32287": 1, "e17d0f05-a592-492e-ab0c-ede0438cb2cc": 0, "fb8eb296-6b86-4ef3-85da-4858fa107b01": 1}
1523	5000	13	345	334	35	0	0.987	2	0.846	6,5,1,1	1.2	1.0	1.0	0.0	0.0	2	0.664	9	3	6	1.0	0.0	0.0	1.0	0.0	0.0		{"0add1492-11a3-4301-bf17-81bb681b401e": 0, "117650cf-e0d5-48fa-9700-8a6bd64ae9b7": -1, "2c79036d-3cf8-4edd-bc71-8305b17ce1d1": 1, "311d77ba-5df6-43a1-a400-d1d0edf47f5c": 0, "405887bd-df9c-4920-bce7-2b36440e4a9d": 1, "5eaf25fe-dc66-486e-8119-659e417c3784": 1, "84295326-9d65-4d42-96aa-c7eaa1b80fc5": 0, "ca60f5e5-4790-4901-8302-02f853f578a7": 1, "cdf201d5-2f02-419e-94e9-14ca3464f9ee": 0, "ce77fed5-5d00-41fe-975b-14550159dc68": -1, "dd0ea1c8-086d-4191-b52c-a3d6c539f4cb": 0, "eb6c45a5-e741-4820-966b-eb9576e34b7e": 1, "ed6ba89f-7ec1-4495-ad25-8baed9fb5c2a": 0}
1544	5000	22	462	453	0	0	0.909	2	0.955	12,9,1	1.1	1.0	1.0	0.0	0.0	1	0.0	21	14	11	1.0	0.0	0.0	0.486	0.0	1.0		{"133f5fd9-1b07-4322-a1ad-95f8d3296cd5": 0, "13de9cca-3f76-46e5-baf9-5d0df5c98728": 0, "1552dc78-07fc-44a6-a322-ae0c0522f3cd": 0, "518bc2de-e325-4be8-965b-482b9186682a": 1, "523f9ee0-1f60-4905-a7bc-e490e8e370ca": 0, "57615064-1945-46e4-9cb6-799e1193e7a4": 1, "5e2764b6-1799-41dd-a943-91dfd3acc562": 0, "5f987df0-1ddb-4999-b27b-21a50e7f55da": 1, "638c289a-2635-4137-a633-6b258c24aa9e": 1, "7e846b9c-70bc-4da2-b566-524c9bc82536": 0, "9548e37e-0345-4dd3-ae5f-7bacdf174140": 0, "ab607367-a629-405c-b2f9-44a7f82c3eff": 0, "abee5adb-8e14-4693-99e1-dc432cc2e8d7": 1, "ad12e3fc-d8fa-47fd-b220-323cf084abb4": 1, "cb632a6b-49be-4fc0-8b8f-b25221bb41dc": 1, "d038ef4d-d16b-4a3a-af51-c242f8b13f26": 0, "d42a6f6c-4d4f-4ea4-9f70-df1e0964ebed": 1, "d9f7cbbb-0b5b-4b7d-8122-df80121f46da": 0, "de2cdcbc-800c-495e-8937-954536880939": 0, "e2851bf0-e36d-4fe6-9adb-84a5e4146bb4": 0, "ef0d9b6e-435e-42d9-8259-676654b068ea": 1, "fcd1c2e4-df8d-47c5-adf8-94f678eba00d": -1}
1547	5000	17	55	25	0	0	0.699	1	0.706	12,1,1,1,1,1	0.6	0.692	0.778	0.0	1.0	1	0.0	13	5	8	0.769	0.263	0.2	0.487	0.0	1.0		{"0eefead3-1064-44d5-b90c-26f1ab6dab0a": 0, "2869ee0d-c595-487e-ba44-b7452330b9cf": -1, "3162f1ec-5877-4e95-bd64-830f24b204ee": 0, "4f013f36-0f2e-4051-8f7a-959a78238062": 0, "566b5288-6fa8-40b2-9a2d-0bdf2698082e": 0, "6049b47c-b11a-4ae2-b644-e65cf2d16e3a": 0, "6677c79d-a733-45c5-b677-ba499c7258a9": 0, "81bd6290-a1c2-4f1a-a1e2-6aa6d080b18d": 0, "8336dd19-886e-4762-b527-414980f98a27": 0, "afa79b14-6d98-4bf7-8c0d-03680b866ccd": -1, "bbff4090-7523-4bf3-9ad6-0bc633254189": 0, "c36cebc6-7cee-4723-b5df-4e279a38bd11": -1, "c869a215-f676-40d4-86d1-e5f1c3412401": -1, "daec6ebd-d801-431a-a6ce-a8f242c673b1": 0, "dc860218-13c5-4075-9646-7914911aee50": 0, "eb2b4b4e-cdd1-4bba-9f2f-494d56c188be": -1, "ed63e29f-664e-4793-b916-d707fb224de7": 0}
