crID	cat	trf	maxnet	new_purity	new_recovered	new_n_big	new_assigned	new_n_alleles	cur_purity	cur_recovered	cur_n_big	cur_assigned	cur_n_alleles
0	het	False	32	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1	het	False	341	1.0	True	2	0.8181818181818182	2	1.0	True	2	1.0	2
2	cpx_het	True	105	1.0	True	2	0.9444444444444444	2	0.9444444444444444	True	2	1.0	2
3	het	False	36	1.0	True	2	1.0	2	1.0	True	2	1.0	2
4	het	True	100	1.0	True	2	1.0	2	1.0	True	2	1.0	2
5	het	True	331	1.0	True	2	1.0	2	1.0	True	2	1.0	2
6	hom	False	1343	1.0	True	1	0.3125	1	1.0	True	1	1.0	1
7	het	False	312	1.0	True	2	1.0	2	1.0	True	2	1.0	2
9	ref	True	0	1.0	True	1	1.0	1	1.0	True	1	1.0	1
10	hom	True	32	1.0	True	1	0.9565217391304348	1	1.0	True	1	1.0	1
11	hom	False	2965	1.0	True	2	1.0	1	1.0	True	2	1.0	1
12	hom	True	364	1.0	True	1	0.7142857142857143	1	1.0	True	1	1.0	1
13	hom	True	40	1.0	True	2	1.0	1	1.0	True	1	1.0	1
14	hom	True	102	1.0	True	1	0.8461538461538461	1	1.0	True	1	1.0	1
16	hom	True	194	1.0	True	2	1.0	1	1.0	True	1	1.0	1
17	hom	False	310	1.0	True	2	1.0	1	1.0	True	1	1.0	1
18	het	True	47	1.0	True	2	1.0	2	0.8181818181818182	True	2	1.0	2
20	hom	True	83	1.0	True	1	1.0	1	1.0	True	1	1.0	1
22	ref	False	0	1.0	True	1	1.0	1	1.0	True	1	1.0	1
23	ref	True	0	1.0	True	1	1.0	1	1.0	True	1	1.0	1
25	cpx_het	True	86	1.0	True	2	0.9444444444444444	2	0.7222222222222222	False	1	1.0	2
26	cpx_het	True	1190	1.0	True	2	1.0	2	0.9166666666666666	True	2	1.0	2
27	hom	True	685	1.0	True	2	0.8	1	1.0	True	1	1.0	1
28	het	True	20	1.0	True	2	1.0	2	0.5666666666666667	False	1	1.0	2
30	hom	True	3836	1.0	True	1	0.45454545454545453	1	1.0	True	1	1.0	1
31	hom	True	347	1.0	True	1	0.7142857142857143	1	1.0	True	1	1.0	1
32	cpx_het	True	536	1.0	True	2	1.0	2	0.96	True	2	1.0	2
33	hom	False	169	1.0	True	2	1.0	1	1.0	True	1	1.0	1
34	hom	True	36	1.0	True	2	1.0	1	1.0	True	1	1.0	1
35	het	False	338	1.0	True	2	1.0	2	1.0	True	2	1.0	2
36	het	True	54	1.0	True	2	1.0	2	0.9583333333333334	True	2	1.0	2
37	cpx_het	True	5216	1.0	True	2	0.875	2	1.0	True	2	1.0	2
39	cpx_het	True	182	1.0	True	2	1.0	2	0.9615384615384616	True	2	1.0	2
40	het	True	60	1.0	True	2	1.0	2	1.0	True	2	1.0	2
41	cpx_het	True	106	1.0	True	2	1.0	2	1.0	True	2	1.0	2
42	het	False	32	1.0	True	2	1.0	2	0.9629629629629629	True	2	1.0	2
43	het	False	2104	1.0	True	2	1.0	2	0.9583333333333334	True	2	1.0	2
45	ref	True	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
46	het	False	325	1.0	True	2	1.0	2	1.0	True	2	1.0	2
47	het	True	76	1.0	True	2	1.0	2	1.0	True	2	1.0	2
48	het	True	32	1.0	True	2	1.0	2	0.7222222222222222	False	1	1.0	2
49	het	False	1106	1.0	True	2	1.0	2	0.8636363636363636	True	2	1.0	2
50	cpx_het	True	82	1.0	True	2	1.0	2	0.5714285714285714	False	1	1.0	2
51	hom	True	29	1.0	True	2	1.0	1	1.0	True	1	1.0	1
52	het	True	48	1.0	True	2	1.0	2	0.96	True	2	1.0	2
53	cpx_het	True	5844	1.0	True	2	1.0	2	0.8888888888888888	True	2	1.0	2
54	het	False	36	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
55	cpx_het	True	931	0.9545454545454546	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
56	ref	False	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
57	cpx_het	True	60	1.0	True	2	1.0	2	1.0	True	2	1.0	2
59	hom	False	205	1.0	True	2	1.0	1	1.0	True	1	1.0	1
60	het	True	347	1.0	True	2	1.0	2	0.9666666666666667	True	2	1.0	2
61	het	True	50	1.0	True	2	1.0	2	1.0	True	2	1.0	2
62	hom	True	150	1.0	True	2	1.0	1	1.0	True	1	1.0	1
63	cpx_het	True	120	1.0	True	2	1.0	2	1.0	True	2	1.0	2
64	hom	True	156	1.0	True	2	1.0	1	1.0	True	1	1.0	1
66	hom	True	54	1.0	True	2	1.0	1	1.0	True	2	1.0	1
67	hom	True	273	1.0	True	2	1.0	1	1.0	True	1	1.0	1
68	het	True	59	1.0	True	2	1.0	2	1.0	True	2	1.0	2
69	cpx_het	True	1001	1.0	True	2	1.0	2	0.92	True	2	1.0	2
70	het	True	943	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
71	het	True	36	1.0	True	2	1.0	2	0.9666666666666667	True	2	1.0	2
72	het	True	36	1.0	True	2	1.0	2	1.0	True	2	1.0	2
73	het	False	334	1.0	True	2	1.0	2	0.96	True	2	1.0	2
74	cpx_het	True	64	1.0	True	2	1.0	2	1.0	True	2	1.0	2
75	het	False	36	1.0	True	2	1.0	2	1.0	True	2	1.0	2
76	cpx_het	False	2109	1.0	True	2	1.0	2	0.9642857142857143	True	2	1.0	2
78	cpx_het	True	336	1.0	True	2	1.0	2	0.6296296296296297	False	1	1.0	2
79	het	True	37	1.0	True	2	1.0	2	1.0	True	2	1.0	2
82	cpx_het	True	193	1.0	True	2	1.0	2	0.9583333333333334	True	2	1.0	2
83	het	False	93	1.0	True	2	1.0	2	1.0	True	2	1.0	2
84	cpx_het	True	3197	1.0	True	2	1.0	2	0.84	True	2	1.0	2
85	cpx_het	True	132	1.0	True	2	1.0	2	1.0	True	2	1.0	2
86	het	False	1783	1.0	True	2	1.0	2	1.0	True	2	1.0	2
87	hom	True	86	1.0	True	2	1.0	1	1.0	True	1	1.0	1
88	hom	False	324	1.0	True	2	1.0	1	1.0	True	1	1.0	1
89	het	True	20	1.0	True	2	1.0	2	0.5555555555555556	False	1	1.0	2
90	het	False	177	1.0	True	2	1.0	2	1.0	True	2	1.0	2
91	het	True	51	1.0	True	2	1.0	2	1.0	True	2	1.0	2
92	het	False	42	1.0	True	2	1.0	2	1.0	True	2	1.0	2
93	hom	False	65	1.0	True	1	0.13333333333333333	1	1.0	True	1	1.0	1
94	het	False	597	1.0	True	2	1.0	2	1.0	True	2	1.0	2
95	hom	True	98	1.0	True	2	1.0	1	1.0	True	1	1.0	1
96	hom	False	325	1.0	True	1	1.0	1	1.0	True	1	1.0	1
97	het	True	123	1.0	True	2	1.0	2	1.0	True	2	1.0	2
98	het	False	24	1.0	True	2	1.0	2	0.9444444444444444	True	2	1.0	2
99	cpx_het	False	40	1.0	True	2	1.0	2	0.5454545454545454	False	1	1.0	2
100	het	False	47	1.0	True	2	0.9473684210526315	2	1.0	True	2	1.0	2
101	hom	False	315	1.0	True	2	1.0	1	1.0	True	1	1.0	1
102	ref	True	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
103	hom	True	46	1.0	True	1	0.6	1	1.0	True	1	1.0	1
104	hom	True	36	1.0	True	1	0.9285714285714286	1	1.0	True	1	1.0	1
105	het	False	263	1.0	True	2	1.0	2	1.0	True	2	1.0	2
106	het	False	324	1.0	True	2	1.0	2	1.0	True	2	1.0	2
107	het	True	354	1.0	True	2	1.0	2	1.0	True	2	1.0	2
108	cpx_het	True	135	1.0	True	2	1.0	2	1.0	True	2	1.0	2
109	het	True	64	1.0	True	2	1.0	2	1.0	True	2	1.0	2
110	cpx_het	True	496	1.0	True	2	0.9655172413793104	2	0.9655172413793104	True	2	1.0	2
112	het	True	52	1.0	True	2	1.0	2	0.9411764705882353	True	2	1.0	2
113	het	True	28	1.0	True	2	1.0	2	0.7	False	1	1.0	2
114	ref	False	0	1.0	True	1	0.3888888888888889	1	1.0	True	1	1.0	1
116	het	True	38	1.0	True	2	1.0	2	1.0	True	2	1.0	2
117	cpx_het	True	853	1.0	True	2	1.0	2	1.0	True	2	1.0	2
118	hom	True	70	1.0	True	2	1.0	1	1.0	True	1	1.0	1
119	het	False	53	1.0	True	2	1.0	2	1.0	True	2	1.0	2
120	het	True	38	1.0	True	2	1.0	2	0.8666666666666667	True	2	1.0	2
121	hom	False	36	1.0	True	2	1.0	1	1.0	True	1	1.0	1
122	het	True	30	1.0	True	2	1.0	2	0.9565217391304348	True	2	1.0	2
123	cpx_het	True	94	1.0	True	2	1.0	2	1.0	True	2	1.0	2
124	het	True	81	1.0	True	2	1.0	2	1.0	True	2	1.0	2
125	het	False	53	1.0	True	2	1.0	2	0.9523809523809523	True	2	1.0	2
127	het	True	759	1.0	True	2	1.0	2	0.9523809523809523	True	2	1.0	2
128	het	False	44	1.0	True	2	1.0	2	1.0	True	2	1.0	2
129	het	True	30	1.0	True	2	1.0	2	1.0	True	2	1.0	2
130	het	False	47	1.0	True	2	1.0	2	1.0	True	2	1.0	2
131	cpx_het	True	972	1.0	True	2	1.0	2	1.0	True	2	1.0	2
132	het	True	50	1.0	True	2	1.0	2	1.0	True	2	1.0	2
133	cpx_het	True	110	1.0	True	2	1.0	2	0.5263157894736842	False	1	1.0	2
134	het	True	50	1.0	True	2	1.0	2	1.0	True	2	1.0	2
138	het	True	30	1.0	True	2	1.0	2	0.75	False	1	1.0	2
139	het	True	38	1.0	True	2	1.0	2	1.0	True	2	1.0	2
140	het	False	60	1.0	True	2	1.0	2	1.0	True	2	1.0	2
141	het	True	59	1.0	True	2	1.0	2	1.0	True	2	1.0	2
142	hom	True	52	1.0	True	1	1.0	1	1.0	True	1	1.0	1
143	het	False	64	1.0	True	2	1.0	2	0.95	True	2	1.0	2
144	het	True	2938	1.0	True	2	1.0	2	0.8571428571428571	True	2	1.0	2
145	cpx_het	True	53	1.0	True	2	1.0	2	0.9523809523809523	True	2	1.0	2
146	het	True	134	1.0	True	2	1.0	2	1.0	True	2	1.0	2
147	hom	True	710	1.0	True	2	1.0	1	1.0	True	1	1.0	1
149	cpx_het	True	82	1.0	True	2	1.0	2	1.0	True	2	1.0	2
154	cpx_het	True	68	1.0	True	2	1.0	2	1.0	True	2	1.0	2
155	hom	True	444	1.0	True	2	1.0	1	1.0	True	1	1.0	1
156	hom	False	325	1.0	True	1	0.25	1	1.0	True	1	1.0	1
157	cpx_het	True	2328	1.0	True	1	1.0	1	1.0	True	1	1.0	1
162	hom	True	8118	1.0	True	1	1.0	1	1.0	True	1	1.0	1
163	hom	True	591	1.0	True	2	0.7142857142857143	1	1.0	True	1	1.0	1
164	hom	False	31	1.0	True	2	1.0	1	1.0	True	1	1.0	1
167	het	True	29	1.0	True	2	1.0	2	0.5384615384615384	False	1	1.0	2
168	cpx_het	True	57	1.0	True	2	1.0	2	1.0	True	2	1.0	2
169	cpx_het	True	3134	1.0	True	2	1.0	2	1.0	True	2	1.0	2
170	cpx_het	True	575	1.0	True	2	1.0	2	0.75	True	2	1.0	2
171	hom	True	342	1.0	True	2	1.0	1	1.0	True	1	1.0	1
172	het	True	44	1.0	True	2	1.0	2	1.0	True	2	1.0	2
173	het	False	73	1.0	True	2	1.0	2	1.0	True	2	1.0	2
174	het	False	61	1.0	True	2	1.0	2	1.0	True	2	1.0	2
175	het	False	99	1.0	True	2	1.0	2	1.0	True	2	1.0	2
176	hom	True	150	1.0	True	2	1.0	1	1.0	True	1	1.0	1
177	het	True	46	1.0	True	2	1.0	2	1.0	True	2	1.0	2
179	het	True	106	1.0	True	2	1.0	2	1.0	True	2	1.0	2
180	cpx_het	True	29	1.0	True	2	1.0	2	0.6875	False	1	1.0	2
181	cpx_het	True	58	1.0	True	2	1.0	2	0.9473684210526315	True	2	1.0	2
182	hom	True	782	1.0	True	1	0.75	1	1.0	True	1	1.0	1
183	het	False	36	1.0	True	2	1.0	2	0.8695652173913043	True	2	1.0	2
185	cpx_het	True	60	1.0	True	2	1.0	2	0.9473684210526315	True	2	1.0	2
186	het	True	106	0.9583333333333334	True	2	1.0	2	0.875	True	2	1.0	2
187	hom	True	38	1.0	True	2	0.8181818181818182	1	1.0	True	1	1.0	1
188	cpx_het	True	1558	1.0	True	2	1.0	2	0.7692307692307693	True	2	1.0	2
189	cpx_het	True	1421	1.0	True	2	1.0	2	1.0	True	2	1.0	2
190	cpx_het	True	639	0.9615384615384616	True	2	1.0	2	0.9615384615384616	True	2	1.0	2
191	cpx_het	False	30	1.0	True	2	1.0	2	0.9230769230769231	True	2	1.0	2
192	hom	True	132	1.0	True	1	0.7777777777777778	1	1.0	True	1	1.0	1
193	het	False	33	1.0	True	2	1.0	2	1.0	True	2	1.0	2
194	het	False	1227	1.0	True	2	1.0	2	1.0	True	2	1.0	2
195	het	True	40	1.0	True	2	1.0	2	1.0	True	2	1.0	2
196	het	True	40	1.0	True	2	1.0	2	0.9259259259259259	True	2	1.0	2
197	hom	False	419	1.0	True	2	0.9545454545454546	1	1.0	True	1	1.0	1
198	ref	False	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
199	ref	False	0	1.0	True	2	0.9375	1	1.0	True	2	1.0	1
200	ref	False	0	1.0	True	2	0.9	1	1.0	True	1	1.0	1
201	ref	False	0	1.0	True	2	0.9545454545454546	1	1.0	True	2	1.0	1
204	hom	True	84	1.0	True	2	1.0	1	1.0	True	1	1.0	1
205	cpx_het	True	60	1.0	True	2	1.0	2	0.9666666666666667	True	2	1.0	2
206	hom	True	768	1.0	True	2	1.0	1	1.0	True	2	1.0	1
207	hom	False	314	1.0	True	2	1.0	1	1.0	True	1	1.0	1
208	cpx_het	True	32	1.0	True	2	1.0	2	0.9583333333333334	True	2	1.0	2
209	het	True	35	1.0	True	2	1.0	2	0.9166666666666666	True	2	1.0	2
210	cpx_het	True	416	1.0	True	2	1.0	2	0.625	False	1	1.0	2
212	cpx_het	True	532	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
213	het	True	32	1.0	True	2	1.0	2	1.0	True	2	1.0	2
214	cpx_het	False	34	1.0	True	2	1.0	2	0.6956521739130435	False	1	1.0	2
215	het	True	49	1.0	True	2	1.0	2	1.0	True	2	1.0	2
216	hom	True	699	1.0	True	2	1.0	1	1.0	True	1	1.0	1
217	hom	True	64	1.0	True	1	0.875	1	1.0	True	1	1.0	1
218	cpx_het	True	14497	1.0	True	2	1.0	2	0.7777777777777778	True	2	1.0	2
219	hom	True	166	1.0	True	2	1.0	1	1.0	True	1	1.0	1
220	het	True	140	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
221	het	True	80	1.0	True	2	1.0	2	1.0	True	2	1.0	2
222	het	False	294	1.0	True	2	1.0	2	1.0	True	2	1.0	2
223	hom	True	276	1.0	True	2	1.0	1	1.0	True	1	1.0	1
224	het	False	313	1.0	True	2	1.0	2	1.0	True	2	1.0	2
225	het	True	578	1.0	True	2	1.0	2	0.92	True	2	1.0	2
226	het	False	32	1.0	True	2	1.0	2	0.95	True	2	1.0	2
227	het	True	51	1.0	True	2	1.0	2	1.0	True	2	1.0	2
228	het	False	33	1.0	True	2	1.0	2	1.0	True	2	1.0	2
229	het	True	97	1.0	True	2	1.0	2	1.0	True	2	1.0	2
230	het	True	24	1.0	True	2	1.0	2	0.5	False	1	1.0	2
231	cpx_het	True	66	1.0	True	2	1.0	2	0.6363636363636364	False	1	1.0	2
232	cpx_het	True	119	1.0	True	2	1.0	2	1.0	True	2	1.0	2
233	het	False	1142	1.0	True	2	1.0	2	0.8787878787878788	True	2	1.0	2
234	het	True	62	1.0	True	2	1.0	2	0.9583333333333334	True	2	1.0	2
235	het	False	306	1.0	True	2	1.0	2	1.0	True	2	1.0	2
236	cpx_het	True	2410	1.0	True	2	1.0	2	1.0	True	2	1.0	2
237	hom	True	55	1.0	True	2	1.0	1	1.0	True	2	1.0	1
238	het	False	55	1.0	True	2	1.0	2	1.0	True	2	1.0	2
239	het	True	16	1.0	True	2	1.0	2	0.9473684210526315	True	2	1.0	2
240	het	True	30	1.0	True	2	1.0	2	0.8846153846153846	True	2	1.0	2
241	het	True	20	1.0	True	2	1.0	2	0.6521739130434783	True	2	1.0	2
242	cpx_het	True	340	1.0	True	2	1.0	2	1.0	True	2	1.0	2
243	hom	True	3212	1.0	True	1	0.9565217391304348	1	1.0	True	1	1.0	1
244	cpx_het	True	922	1.0	True	2	1.0	2	1.0	True	2	1.0	2
245	cpx_het	True	36	1.0	True	2	1.0	2	0.8888888888888888	True	2	1.0	2
246	het	True	28	1.0	True	2	1.0	2	0.5238095238095238	False	1	1.0	2
247	hom	True	58	1.0	True	2	1.0	1	1.0	True	1	1.0	1
248	het	True	40	1.0	True	2	1.0	2	1.0	True	2	1.0	2
249	het	False	403	1.0	False	1	1.0	2	1.0	False	1	1.0	2
250	cpx_het	True	51	1.0	True	2	1.0	2	1.0	True	2	1.0	2
251	het	True	110	1.0	True	2	1.0	2	1.0	True	2	1.0	2
252	cpx_het	True	350	1.0	True	2	1.0	2	1.0	True	2	1.0	2
253	cpx_het	True	1765	1.0	True	2	1.0	2	0.8709677419354839	True	2	1.0	2
254	het	True	46	1.0	True	2	1.0	2	1.0	True	2	1.0	2
255	hom	True	36	1.0	True	2	1.0	1	1.0	True	1	1.0	1
259	hom	False	90	1.0	True	2	1.0	1	1.0	True	1	1.0	1
260	het	True	219	1.0	True	2	1.0	2	1.0	True	2	1.0	2
262	cpx_het	True	38	1.0	True	2	1.0	2	0.5555555555555556	False	1	1.0	2
265	het	False	37	1.0	True	2	1.0	2	0.9444444444444444	True	2	1.0	2
266	het	True	56	1.0	False	1	0.7777777777777778	2	1.0	True	2	1.0	2
268	cpx_het	True	222	1.0	True	2	1.0	2	1.0	True	2	1.0	2
269	cpx_het	False	90	0.5555555555555556	False	1	0.8181818181818182	2	0.5454545454545454	False	1	1.0	2
270	cpx_het	True	380	1.0	True	2	1.0	2	0.55	False	1	1.0	2
271	cpx_het	True	80	1.0	True	2	1.0	2	0.6153846153846154	False	1	1.0	2
272	cpx_het	True	54	1.0	True	2	1.0	2	0.95	True	2	1.0	2
273	cpx_het	True	39	0.6	False	1	0.9090909090909091	2	0.6363636363636364	False	1	1.0	2
275	het	True	150	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
276	het	True	260	1.0	True	2	1.0	2	1.0	True	2	1.0	2
277	hom	True	41	1.0	True	2	1.0	1	1.0	True	1	1.0	1
278	hom	False	309	1.0	True	2	1.0	1	1.0	True	1	1.0	1
281	ref	True	0	1.0	True	1	1.0	1	1.0	True	1	1.0	1
282	het	True	40	1.0	True	2	1.0	2	1.0	True	2	1.0	2
283	hom	False	60	1.0	True	1	0.8125	1	1.0	True	1	1.0	1
284	hom	True	3021	1.0	True	2	1.0	1	1.0	True	2	1.0	1
285	cpx_het	True	287	1.0	True	2	1.0	2	1.0	True	2	1.0	2
287	cpx_het	True	312	1.0	True	2	1.0	2	0.8181818181818182	True	2	1.0	2
289	hom	True	96	1.0	True	2	1.0	1	1.0	True	1	1.0	1
290	het	True	38	1.0	True	2	1.0	2	1.0	True	2	1.0	2
291	ref	True	0	1.0	True	2	0.9523809523809523	1	1.0	True	2	1.0	1
292	hom	True	131	1.0	True	2	1.0	1	1.0	True	1	1.0	1
293	cpx_het	True	145	1.0	True	2	1.0	2	0.75	False	2	1.0	2
296	hom	False	314	1.0	True	2	1.0	1	1.0	True	1	1.0	1
297	hom	True	23	1.0	True	2	1.0	1	1.0	True	1	1.0	1
298	cpx_het	True	78	1.0	True	2	1.0	2	0.5789473684210527	False	1	1.0	2
299	het	True	1412	1.0	True	2	1.0	2	1.0	True	2	1.0	2
300	cpx_het	True	1679	1.0	True	2	1.0	2	0.92	True	2	1.0	2
301	het	False	33	1.0	True	2	1.0	2	0.9444444444444444	True	2	1.0	2
302	het	False	323	1.0	True	2	1.0	2	1.0	True	2	1.0	2
303	het	False	2693	1.0	True	2	1.0	2	0.9	True	2	1.0	2
305	het	False	779	1.0	True	2	1.0	2	0.8695652173913043	True	2	1.0	2
315	hom	True	36	1.0	True	2	1.0	1	1.0	True	1	1.0	1
317	hom	False	6064	1.0	True	2	0.8571428571428571	1	1.0	True	2	1.0	1
318	hom	True	2327	1.0	True	2	1.0	1	1.0	True	1	1.0	1
319	hom	False	80	1.0	True	1	0.8823529411764706	1	1.0	True	1	1.0	1
320	het	True	1206	1.0	True	2	1.0	2	0.9583333333333334	True	2	1.0	2
325	hom	True	510	1.0	True	1	0.8333333333333334	1	1.0	True	1	1.0	1
326	het	True	36	1.0	True	2	1.0	2	1.0	True	2	1.0	2
327	het	False	45	1.0	True	2	1.0	2	1.0	True	2	1.0	2
328	cpx_het	True	1198	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
330	het	True	49	1.0	True	2	1.0	2	1.0	True	2	1.0	2
331	hom	False	3040	1.0	True	2	1.0	1	1.0	True	2	1.0	1
332	hom	True	40	1.0	True	2	1.0	1	1.0	True	1	1.0	1
333	het	True	192	1.0	True	2	1.0	2	1.0	True	2	1.0	2
334	hom	True	252	1.0	True	2	1.0	1	1.0	True	1	1.0	1
335	hom	True	858	1.0	True	2	1.0	1	1.0	True	2	1.0	1
336	het	False	34	1.0	True	2	1.0	2	0.9230769230769231	True	2	1.0	2
338	hom	True	233	1.0	True	1	0.8571428571428571	1	1.0	True	1	1.0	1
340	hom	True	62	1.0	True	2	1.0	1	1.0	True	1	1.0	1
341	hom	True	36	1.0	True	2	1.0	1	1.0	True	1	1.0	1
342	hom	True	52	1.0	True	1	0.8333333333333334	1	1.0	True	1	1.0	1
343	het	True	324	1.0	True	2	1.0	2	0.9090909090909091	True	2	1.0	2
344	hom	True	35	1.0	True	2	1.0	1	1.0	True	1	1.0	1
345	het	True	52	1.0	True	2	1.0	2	1.0	True	2	1.0	2
348	het	True	64	1.0	True	2	1.0	2	0.9375	True	2	1.0	2
349	het	True	32	1.0	True	2	1.0	2	0.6111111111111112	False	1	1.0	2
350	het	True	41	1.0	True	2	1.0	2	1.0	True	2	1.0	2
351	hom	False	793	1.0	True	2	1.0	1	1.0	True	1	1.0	1
352	hom	True	591	1.0	True	2	1.0	1	1.0	True	2	1.0	1
353	hom	False	668	1.0	True	2	1.0	1	1.0	True	2	1.0	1
354	ref	False	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
355	cpx_het	True	45	1.0	True	1	0.6875	1	0.6875	False	1	1.0	2
356	cpx_het	True	230	1.0	True	2	1.0	2	0.8571428571428571	True	2	1.0	2
357	cpx_het	True	166	1.0	True	2	1.0	2	0.9655172413793104	True	2	1.0	2
358	cpx_het	True	834	1.0	True	2	1.0	2	0.9615384615384616	True	2	1.0	2
359	het	True	289	1.0	True	2	1.0	2	1.0	True	2	1.0	2
360	het	True	126	1.0	True	2	1.0	2	0.9629629629629629	True	2	1.0	2
361	het	True	47	1.0	True	2	1.0	2	1.0	True	2	1.0	2
362	hom	False	1009	1.0	True	2	1.0	1	1.0	True	1	1.0	1
363	cpx_het	False	77	1.0	True	2	1.0	2	0.56	False	1	1.0	2
364	cpx_het	True	34	1.0	True	2	1.0	2	0.8260869565217391	True	2	1.0	2
365	het	True	20	1.0	True	2	1.0	2	0.8947368421052632	True	2	1.0	2
366	hom	True	653	1.0	True	2	1.0	1	1.0	True	1	1.0	1
367	cpx_het	False	45	0.8571428571428571	False	1	1.0	2	0.8571428571428571	False	1	1.0	2
368	hom	True	1764	1.0	True	1	0.6666666666666666	1	1.0	True	1	1.0	1
370	cpx_het	True	458	1.0	True	2	0.9	2	1.0	True	2	1.0	2
371	het	True	345	1.0	True	2	1.0	2	1.0	True	2	1.0	2
372	cpx_het	True	38	1.0	True	2	1.0	2	1.0	True	2	1.0	2
373	het	True	50	1.0	True	2	1.0	2	1.0	True	2	1.0	2
374	het	True	30	1.0	True	2	1.0	2	0.5	False	1	1.0	2
375	cpx_het	False	48	1.0	True	2	1.0	2	0.9	True	2	1.0	2
377	het	True	83	1.0	True	2	1.0	2	1.0	True	2	1.0	2
378	hom	True	25	1.0	True	1	1.0	1	1.0	True	1	1.0	1
382	het	False	50	1.0	True	2	1.0	2	1.0	True	2	1.0	2
383	hom	True	22	1.0	True	2	0.9230769230769231	1	1.0	True	1	1.0	1
384	hom	True	61	1.0	True	2	1.0	1	1.0	True	1	1.0	1
385	cpx_het	True	279	1.0	True	2	1.0	2	0.5	False	1	1.0	2
386	hom	True	1315	1.0	True	2	1.0	1	1.0	True	1	1.0	1
390	cpx_het	True	222	1.0	True	2	1.0	2	0.55	False	1	1.0	2
391	hom	False	32	1.0	True	1	1.0	1	1.0	True	1	1.0	1
392	hom	False	40	1.0	True	1	0.8333333333333334	1	1.0	True	1	1.0	1
393	hom	True	165	1.0	True	1	1.0	1	1.0	True	1	1.0	1
394	cpx_het	True	1323	1.0	True	2	1.0	2	1.0	True	2	1.0	2
395	het	False	84	1.0	True	2	1.0	2	1.0	True	2	1.0	2
396	ref	False	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
397	ref	False	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
398	ref	True	0	1.0	True	1	0.9545454545454546	1	1.0	True	1	1.0	1
399	hom	True	12	1.0	True	2	1.0	1	1.0	True	1	1.0	1
401	het	False	32	1.0	False	1	1.0	2	1.0	False	1	1.0	2
402	cpx_het	True	90	1.0	True	2	1.0	2	0.5238095238095238	False	1	1.0	2
403	cpx_het	True	40	1.0	True	2	0.8888888888888888	2	0.8888888888888888	True	2	1.0	2
404	het	False	120	1.0	True	2	1.0	2	1.0	True	2	1.0	2
405	cpx_het	True	248	1.0	True	2	1.0	2	1.0	True	2	1.0	2
406	het	True	375	1.0	True	2	1.0	2	1.0	True	2	1.0	2
407	het	True	78	1.0	True	2	1.0	2	0.9523809523809523	True	2	1.0	2
408	hom	True	147	1.0	True	2	0.9	1	1.0	True	1	1.0	1
409	hom	True	182	1.0	True	2	1.0	1	1.0	True	1	1.0	1
411	het	True	135	1.0	True	2	1.0	2	1.0	True	2	1.0	2
412	cpx_het	True	2090	1.0	True	2	1.0	2	1.0	True	2	1.0	2
413	cpx_het	True	78	1.0	True	2	1.0	2	0.5652173913043478	False	1	1.0	2
414	het	True	26	1.0	True	2	1.0	2	0.6071428571428571	False	1	1.0	2
415	hom	True	287	1.0	True	2	1.0	1	1.0	True	1	1.0	1
416	het	True	310	1.0	True	2	1.0	2	1.0	True	2	1.0	2
417	het	True	49	1.0	True	2	1.0	2	1.0	True	2	1.0	2
418	het	True	50	1.0	True	2	1.0	2	1.0	True	2	1.0	2
419	hom	True	82	1.0	True	2	1.0	1	1.0	True	1	1.0	1
420	het	True	36	1.0	True	2	1.0	2	1.0	True	2	1.0	2
421	hom	True	2460	1.0	True	2	1.0	1	1.0	True	1	1.0	1
422	hom	False	162	1.0	True	2	1.0	1	1.0	True	1	1.0	1
423	hom	True	156	1.0	True	2	1.0	1	1.0	True	1	1.0	1
424	het	True	75	1.0	True	2	1.0	2	1.0	True	2	1.0	2
425	het	True	463	1.0	True	2	1.0	2	1.0	True	2	1.0	2
426	cpx_het	True	171	1.0	True	2	0.9375	2	0.5625	False	1	1.0	2
427	het	False	3138	1.0	True	2	1.0	2	1.0	True	2	1.0	2
428	hom	True	121	1.0	True	2	0.95	1	1.0	True	1	1.0	1
429	het	True	74	1.0	True	2	1.0	2	0.8	True	2	1.0	2
430	het	True	97	1.0	True	2	1.0	2	1.0	True	2	1.0	2
431	ref	True	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
432	het	True	48	1.0	True	2	1.0	2	0.7692307692307693	False	1	1.0	2
433	het	True	56	1.0	True	2	1.0	2	1.0	True	2	1.0	2
